Time,torget_pm10_nilu,torget_pm10_iot,torget_opctemp_iot,torget_opchum_iot,air_temperature,relative_humidity,precipitation,air_pressure,wind_speed,wind_direction
2021-12-21 08:00:00,2.6,7.08,2.56,99.9,0.2,95,0,1004.6,1.1,231
2021-12-21 09:00:00,3.7,6.85,2.41,99.9,0.6,90,0.2,1004.5,2.5,207
2021-12-21 10:00:00,4.3,7.7,2.05,99.9,0.7,86,0,1004.5,1.8,214
2021-12-21 11:00:00,4.7,7.17,2.21,99.9,0.7,84,0,1004.1,2.9,209
2021-12-21 12:00:00,4.4,9.54,3.33,99.9,0.8,83,0,1003.8,2,212
2021-12-21 13:00:00,5,5.78,3.93,99.9,1,80,0,1003.4,1.5,196
2021-12-21 14:00:00,6.2,6.03,4.13,99.9,1,78,0,1003.3,1.7,197
2021-12-21 15:00:00,5.8,6.58,3.43,99.9,0.4,82,0,1003.1,1,226
2021-12-21 16:00:00,5.1,6.64,,,0.4,82,0,1002.7,0.8,145
2021-12-21 17:00:00,5.7,7.79,2.63,99.9,0.2,87,0.3,1002.4,2.3,180
2021-12-21 18:00:00,6.5,8.76,2.33,99.9,0.2,89,0.3,1002.2,2.7,190
2021-12-21 19:00:00,5.9,6.77,1.94,99.9,0.1,91,0.5,1001.9,4.2,190
2021-12-21 20:00:00,5.9,5.82,2.73,99.9,0.2,91,0.3,1002,3.1,201
2021-12-21 21:00:00,4.7,5.61,3.03,99.9,0.4,88,0.1,1001.9,1.3,189
2021-12-21 22:00:00,3.8,5.48,3.01,99.9,0.4,89,0.1,1001.9,1.3,212
2021-12-21 23:00:00,4.3,2.75,3.24,99.9,0.4,88,0,1002,1.2,317
2021-12-22 00:00:00,3.1,4.07,3.19,99.9,-0.2,92,0,1002.1,0.8,43
2021-12-22 01:00:00,2.3,3.72,3.07,99.9,-0.1,91,0,1002.2,0.8,38
2021-12-22 02:00:00,3,2.86,3.13,99.9,-0.7,94,0,1002.3,0.7,62
2021-12-22 03:00:00,2.5,5.65,3.02,99.9,-1,94,0,1002.2,0.5,132
2021-12-22 04:00:00,2.6,5.43,3.25,99.9,-1.1,94,0,1002.4,0.3,311
2021-12-22 05:00:00,4.4,4.07,3.24,99.9,-1,93,0,1002.3,0.6,204
2021-12-22 06:00:00,4.3,5.66,2.52,99.9,-0.8,93,0,1002.3,0.3,206
2021-12-22 07:00:00,3.3,3.64,2.62,99.9,-1.1,93,0,1002.4,0.1,349
2021-12-22 08:00:00,2.7,9.87,2.13,99.9,-1,94,0,1002.5,0.9,215
2021-12-22 09:00:00,4.1,8.27,2.17,99.9,-1.4,94,0,1002.6,0.9,138
2021-12-22 10:00:00,7.6,5.03,0.939,99.9,-1.9,93,0,1002.5,0.9,61
2021-12-22 11:00:00,7.6,6.34,1.03,99.9,-2.7,94,0,1002.5,1,51
2021-12-22 12:00:00,4.5,12.2,0.348,99.9,-3.3,94,0,1002.6,0.7,182
2021-12-22 13:00:00,6.1,18.5,-0.3,99.9,-3.6,95,0,1002.6,0.4,179
2021-12-22 14:00:00,10.2,25.2,-0.86,99.9,-4.1,95,0,1002.2,1,200
2021-12-22 15:00:00,14,22.7,-1.3,99.9,-3.8,95,0,1002,1.4,194
2021-12-22 16:00:00,20.5,21.4,-1.6,99.9,-4.2,93,0,1001.7,1.7,191
2021-12-22 17:00:00,18.9,14.8,-1.9,99.9,-4.3,90,0,1001.7,2.1,221
2021-12-22 18:00:00,15.8,19.2,-2.7,99.9,-5.1,90,0,1001.2,1.6,197
2021-12-22 19:00:00,14.2,14.3,-3,99.9,-4.9,87,0,1001,2.1,191
2021-12-22 20:00:00,15.2,18.7,-3.2,99.9,-5.2,87,0,1000.8,1.6,201
2021-12-22 21:00:00,13.6,15.7,-3.7,99.9,-6.2,88,0,1000.5,1.6,198
2021-12-22 22:00:00,14.9,13.5,-4,99.9,-6.2,90,0,1000,2.8,219
2021-12-22 23:00:00,14.6,10.6,-4.4,99.9,-6.9,90,0,999.6,2.5,215
2021-12-23 00:00:00,12.3,10.8,-4.6,99.9,-6.3,88,0,999.2,2.5,206
2021-12-23 01:00:00,10.2,7.39,-4.8,99.9,-6.7,87,0,998.6,2.7,217
2021-12-23 02:00:00,8.8,5.36,-4.8,99.9,-7.1,87,0,997.8,2.8,213
2021-12-23 03:00:00,6.8,3.75,-4.4,99.9,-7.4,89,0,997,3.2,216
2021-12-23 04:00:00,4.9,3.19,-3.3,99.9,-6.7,89,0,996,3.8,217
2021-12-23 05:00:00,3.2,3.21,-2.7,99.9,-5.4,89,0,995.2,3.1,222
2021-12-23 06:00:00,2.8,3.5,-2.1,99.9,-4.4,91,0,993.9,3.3,222
2021-12-23 07:00:00,2.6,4.05,-1.8,99.9,-3.2,91,0,992.9,3.3,212
2021-12-23 08:00:00,2.8,3.55,-1.7,99.9,-2.3,92,0,991.8,3.4,201
2021-12-23 09:00:00,3.2,4.06,-1.1,99.9,-2.1,92,0,990.7,3.4,197
2021-12-23 10:00:00,3.3,3.39,0.213,99.9,-1.5,91,0,989.4,4.1,196
2021-12-23 11:00:00,3.4,3.32,1.28,99.9,-1.1,91,0,987.4,3.8,202
2021-12-23 12:00:00,3.2,1.43,1.44,99.9,-0.3,94,0.6,985.9,4.7,215
2021-12-23 13:00:00,2.5,2.66,2.29,99.9,0.1,96,0.4,984.5,3.7,221
2021-12-23 14:00:00,1.2,3.76,1.27,99.9,0.1,97,0.2,984.5,2.8,262
2021-12-23 15:00:00,1.5,8.5,0.5,99.9,-0.6,85,0.1,984.9,3.9,8
2021-12-23 16:00:00,2.7,7.72,0.0417,99.9,-1.5,87,0.3,985.3,4,18
2021-12-23 17:00:00,5.8,6.06,-0.81,99.9,-2,80,0,985.8,4.3,6
2021-12-23 18:00:00,7.8,5,-1.5,99.9,-2.7,67,0.3,986,4.8,28
2021-12-23 19:00:00,5.5,1.91,-2.1,99.9,-4.1,75,0,986.7,2.7,11
2021-12-23 20:00:00,3.5,1.34,-2.4,99.9,-4.5,68,0,986.9,2.4,31
2021-12-23 21:00:00,1.7,3.91,-3.3,99.9,-4.9,57,0,987.4,3,47
2021-12-23 22:00:00,1.3,17.6,-4.9,99.9,-8,72,0,987.6,0.6,144
2021-12-23 23:00:00,5.8,13.6,-5.2,99.9,-7.7,78,0,988,1.3,213
2021-12-24 00:00:00,14.3,10,-5.2,99.9,-7.7,79,0,988.2,0.3,29
2021-12-24 01:00:00,13.5,9.95,-5.5,99.9,-7.8,82,0,989.1,0.7,240
2021-12-24 02:00:00,9.8,8.47,-6.4,99.9,-9.5,78,0,989.6,0.4,260
2021-12-24 03:00:00,9.6,7.43,-7.2,99.9,-7.6,70,0,990,2.3,91
2021-12-24 04:00:00,7.9,4.95,-7.9,99.9,-8.2,72,0,990.6,1.9,112
2021-12-24 05:00:00,6.6,3.69,-8.2,99.9,-10.4,81,0,991.2,2.1,204
2021-12-24 06:00:00,4.8,3.13,-8.4,99.9,-10.2,84,0,991.3,3,203
2021-12-24 07:00:00,3.3,2.83,-8.5,99.9,-9.8,85,0,991.3,2.9,214
2021-12-24 08:00:00,2.9,3,-8.1,99.9,-9.6,84,0,991.1,3.3,215
2021-12-24 09:00:00,2.9,3.99,-7.8,99.9,-9.5,81,0,990.7,4.3,215
2021-12-24 10:00:00,3.5,4.14,-7.1,99.9,-8.6,74,0,989.7,4.4,195
2021-12-24 11:00:00,4.8,5.01,-6.7,99.9,-8.5,70,0,989.3,4.6,214
2021-12-24 12:00:00,5.3,5.24,-5.6,99.9,-6.9,69,0,988.1,5.6,190
2021-12-24 13:00:00,5.4,6.16,-5.3,99.9,-6.9,80,0,987.6,3.9,209
2021-12-24 14:00:00,10.2,5.07,-4.4,99.9,-6.3,86,0.1,987.4,4.2,194
2021-12-24 15:00:00,13.5,5.44,-3.8,99.9,-5.7,91,0.9,987.3,3.4,204
2021-12-24 16:00:00,4.6,5.08,-3.2,99.9,-5.1,90,0.1,987.3,3.5,220
2021-12-24 17:00:00,4.5,6.43,-3.3,99.9,-4.6,90,0,987.5,1.7,218
2021-12-24 18:00:00,4.6,8.19,-3.2,99.9,-4.4,90,0,987.9,1.5,204
2021-12-24 19:00:00,5.7,9.08,-3.9,99.9,-4.6,91,0,988.4,2.2,213
2021-12-24 20:00:00,7.1,8.57,-4.5,99.9,-5.2,92,0,988.6,2.3,197
2021-12-24 21:00:00,7.2,7.09,-4.5,99.9,-4.7,89,0,988.8,2.7,191
2021-12-24 22:00:00,6.5,6.6,-3.8,99.9,-5,89,0,988.9,2.5,196
2021-12-24 23:00:00,5.6,5.23,-3.2,99.9,-4,88,0,989,3.4,204
2021-12-25 00:00:00,5.2,4.42,-3.1,99.9,-3.9,89,0,988.6,3.7,190
2021-12-25 01:00:00,4.3,4.63,-2,99.9,-3.9,91,0,988.7,3.5,208
2021-12-25 02:00:00,3.3,4.69,-1.2,99.9,-3,92,0.4,988.7,2.8,210
2021-12-25 03:00:00,3.1,6.2,-0.6,99.9,-2.2,92,0,988.6,2.3,223
2021-12-25 04:00:00,2.7,6.5,-0.44,99.9,-1.8,87,0,988.8,2.4,220
2021-12-25 05:00:00,3.2,7.5,-0.36,99.9,-1.7,93,0.4,988.8,2.6,243
2021-12-25 06:00:00,3.6,7.83,0.433,99.9,-1.3,88,0.1,988.7,1.5,284
2021-12-25 07:00:00,4.1,6.4,0.55,99.9,-1.5,91,0,988.5,1.8,260
2021-12-25 08:00:00,4.6,8.81,0.632,99.9,-0.8,83,0,988.7,2.9,297
2021-12-25 09:00:00,3.9,9.03,0.521,99.9,-0.9,81,0.1,988.5,2.5,280
2021-12-25 10:00:00,4.8,10.4,0.762,99.9,-1.4,90,0,988.3,2.1,272
2021-12-25 11:00:00,5.1,9.69,0.737,99.9,-1.1,90,0,988.6,0.7,354
2021-12-25 12:00:00,5.5,7.4,0.737,99.9,-1.4,92,0.3,988.7,1.8,252
2021-12-25 13:00:00,5.1,6.32,0.93,99.9,-0.4,80,0,988.5,3.7,289
2021-12-25 14:00:00,4,5.75,0.908,99.9,-0.2,81,0,988.8,4.2,290
2021-12-25 15:00:00,3.9,6.33,0.533,99.9,-0.5,85,0,989.4,4,290
2021-12-25 16:00:00,3.2,8.06,0.596,99.9,-1.2,90,0.2,989.4,3,294
2021-12-25 17:00:00,2.8,8.12,0.804,99.9,-1.1,94,0.4,989.5,2.1,292
2021-12-25 18:00:00,2.5,10.7,0.86,99.9,-0.8,91,0,989.6,1.9,267
2021-12-25 19:00:00,3,5.29,0.825,99.9,-1,94,0.4,989.6,2.1,295
2021-12-25 20:00:00,3.7,5.91,0.796,99.9,-0.9,84,0,989.8,3.4,295
2021-12-25 21:00:00,2,4.22,0.8,99.9,-0.9,92,0.1,990.2,2.3,278
2021-12-25 22:00:00,1.7,6.01,0.875,99.9,-1,87,0,990.3,2.4,253
2021-12-25 23:00:00,2.1,6.41,0.556,99.9,-0.4,80,0,990.3,1.8,177
2021-12-26 00:00:00,3.2,5.26,0.321,99.9,-0.9,89,0,990.6,2.7,230
2021-12-26 01:00:00,3.6,5.07,0.0917,99.9,-0.7,85,0,990.7,2.2,201
2021-12-26 02:00:00,2.5,6.9,0.208,99.9,-0.7,88,0,991,2,211
2021-12-26 03:00:00,2.9,5.22,0.425,99.9,-1,92,0,991.1,2.6,221
2021-12-26 04:00:00,3.2,6.81,0.38,99.9,-1.1,94,0.1,991,1.7,196
2021-12-26 05:00:00,2.6,6.72,0.5,99.9,-0.9,94,0.1,991.2,1.8,207
2021-12-26 06:00:00,2.3,5.54,0.608,99.9,-0.8,94,0.1,991.1,1.6,197
2021-12-26 07:00:00,1.9,7.34,0.509,99.9,-0.9,94,0.1,990.9,1.1,207
2021-12-26 08:00:00,1.7,6.61,0.496,99.9,-0.8,94,0.2,990.8,1.4,191
2021-12-26 09:00:00,2,8.82,0.512,99.9,-0.8,94,0.1,991,1.3,216
2021-12-26 10:00:00,2.4,13,0.479,99.9,-0.9,95,0.4,991.1,1.2,213
2021-12-26 11:00:00,3.1,16.4,0.504,99.9,-0.5,95,0.3,991,1.8,165
2021-12-26 12:00:00,4.2,19.8,0.526,99.9,-0.9,95,0.1,990.8,2.1,218
2021-12-26 13:00:00,5.6,10.3,0.575,99.9,-0.2,95,0,990.6,2.7,187
2021-12-26 14:00:00,6.4,13.3,0.537,99.9,0,95,0,990.4,2.7,193
2021-12-26 15:00:00,6.2,11.7,0.529,99.9,-0.2,94,0,990.6,2.8,199
2021-12-26 16:00:00,6.5,6.17,0.6,99.9,-0.1,94,0,990.5,3.6,213
2021-12-26 17:00:00,5.7,7.93,0.596,99.9,-0.3,94,0.1,990.4,3.7,193
2021-12-26 18:00:00,4.3,9.81,0.575,99.9,-0.3,90,0,990.3,3.3,197
2021-12-26 19:00:00,4.2,11.4,0.58,99.9,-0.4,92,0,990.4,3.3,212
2021-12-26 20:00:00,5,12.5,0.533,99.9,-0.3,94,0,990.6,2.9,210
2021-12-26 21:00:00,5.7,8.98,0.467,99.9,-0.1,93,0,990.6,3.7,188
2021-12-26 22:00:00,7.2,5.65,0.564,99.9,0.1,91,0,991,3.3,208
2021-12-26 23:00:00,6.5,6.97,0.675,99.9,0,91,0,991.3,2.4,205
2021-12-27 00:00:00,3.6,7.15,0.708,99.9,-0.1,92,0,991.3,2.8,190
2021-12-27 01:00:00,3.3,4.39,0.644,99.9,-0.2,93,0,991.3,2.8,200
2021-12-27 02:00:00,2.6,2.7,0.625,99.9,0,89,0,991.5,2.7,191
2021-12-27 03:00:00,1.6,1.98,0.425,99.9,-0.2,86,0,991.5,2.7,195
2021-12-27 04:00:00,1.1,1.27,0.168,99.9,-0.5,86,0,991.3,2.5,202
2021-12-27 05:00:00,0.8,0.771,-0.19,99.9,-2.2,88,0,991.2,2,232
2021-12-27 06:00:00,0.7,1.22,-0.31,99.9,-3.2,93,0,990.9,2.5,224
2021-12-27 07:00:00,0.7,1.76,-0.71,99.9,-3.4,91,0,990.8,3.6,227
2021-12-27 08:00:00,0.9,2.49,-1.2,99.9,-4.1,90,0,990.7,4,228
2021-12-27 09:00:00,1.6,4.58,-1.5,99.9,-3.8,86,0,990.6,3.1,225
2021-12-27 10:00:00,2.5,6.81,-2.2,99.9,-4.5,88,0,990.6,1.8,218
2021-12-27 11:00:00,4.4,7.61,-2.2,99.9,-4.6,86,0,990.4,1.6,204
2021-12-27 12:00:00,6.5,12.2,-2.1,99.9,-5.4,89,0,989.8,0.4,252
2021-12-27 13:00:00,7.5,17.8,-2.3,99.9,-4.8,86,0,989.2,1.1,206
2021-12-27 14:00:00,11.7,18.4,-3,99.9,-4.3,85,0,988.8,1.4,88
2021-12-27 15:00:00,15.5,24,-3.6,99.9,-4.6,76,0,988.5,2,118
2021-12-27 16:00:00,17.1,28.6,-3.9,99.9,-6.8,86,0,988.2,0.4,125
2021-12-27 17:00:00,21.8,29.2,-3.9,99.9,-6,83,0,987.7,0.7,151
2021-12-27 18:00:00,25.7,36.5,-3.8,99.9,-5.7,83,0,987.4,1,198
2021-12-27 19:00:00,29.2,34.5,-3.8,99.9,-6.1,79,0,987.1,0.2,52
2021-12-27 20:00:00,32.7,30.9,-3.9,99.9,-5.8,79,0,986.8,0.9,166
2021-12-27 21:00:00,31.7,34.4,-3.8,99.9,-5.9,80,0,986.5,0.4,95
2021-12-27 22:00:00,29.9,30.1,-4.2,99.9,-6.3,79,0,986.3,0.6,239
2021-12-27 23:00:00,29,22.3,-4.5,99.9,-6.5,74,0,985.9,0.3,146
2021-12-28 00:00:00,26.4,16.1,-4.9,99.9,-6.5,77,0,985.6,1,78
2021-12-28 01:00:00,21.4,16.1,-5.5,99.9,-5.2,67,0,985,0.8,166
2021-12-28 02:00:00,15.9,10.9,-5.8,99.9,-6.7,68,0,984.6,0.8,8
2021-12-28 03:00:00,13.3,7.42,-6.3,99.9,-7.3,72,0,984.3,0.4,82
2021-12-28 04:00:00,10.2,3.88,-6.5,99.9,-5.7,66,0,983.9,1,115
2021-12-28 05:00:00,6.2,2.81,-6.5,99.9,-7.5,70,0,983.4,0.4,298
2021-12-28 06:00:00,3.7,2.58,-6.8,99.9,-7.9,72,0,982.8,0.2,55
2021-12-28 07:00:00,2.6,3.45,-6.9,99.9,-7.5,70,0,982.6,0.7,90
2021-12-28 08:00:00,2.8,6.12,-6.9,99.9,-8.3,71,0,982.1,0.5,211
2021-12-28 09:00:00,4.2,11.4,-6.7,99.9,-8,72,0,982.4,0.6,74
2021-12-28 10:00:00,7.3,17.1,-6.2,99.9,-7.9,70,0,982.3,0.9,185
2021-12-28 11:00:00,12.3,22,-5.7,99.9,-8.3,72,0,982.2,0.4,250
2021-12-28 12:00:00,24.7,25.8,-4.8,99.9,-7.7,72,0,982.1,0.2,307
2021-12-28 13:00:00,33.3,33.3,-4.4,99.9,-7.1,76,0,982.1,0.4,114
2021-12-28 14:00:00,27.1,29.8,-4.3,99.9,-8.5,79,0,982,0.6,165
2021-12-28 15:00:00,31.6,26.3,-4.4,99.9,-8.5,84,0,982,0.4,171
2021-12-28 16:00:00,28.4,28.1,-4.1,99.9,-8.6,84,0,982.3,0.2,54
2021-12-28 17:00:00,25.4,34.9,-4.4,99.9,-8.1,84,0,982.4,0.7,220
2021-12-28 18:00:00,28.8,37,-4.7,99.9,-7.6,79,0,982.5,1.3,197
2021-12-28 19:00:00,31.6,41,-4.5,99.9,-9.7,84,0,982.6,0.9,215
2021-12-28 20:00:00,34.8,38.3,-4.2,99.9,-7.7,83,0,982.6,0.7,118
2021-12-28 21:00:00,37,31.9,-3.6,99.9,-7.4,81,0,983,0.8,224
2021-12-28 22:00:00,36.8,30.7,-3.6,99.9,-7,82,0,983,0.8,54
2021-12-28 23:00:00,30.8,29.1,-3,99.9,-7,78,0,982.9,0.7,95
2021-12-29 00:00:00,26.9,27.3,-2.3,99.9,-6.4,82,0,982.9,1.3,74
2021-12-29 01:00:00,27.4,28.3,-2.2,99.9,-6.5,81,0,983,1.2,209
2021-12-29 02:00:00,24.6,20.5,-2.4,99.9,-6.3,82,0,983.2,0.1,355
2021-12-29 03:00:00,25.1,16.8,-3.1,99.9,-7.7,84,0,983.4,0.4,222
2021-12-29 04:00:00,19.2,14.3,-3.5,99.9,-7.8,87,0,983.5,1.1,205
2021-12-29 05:00:00,15.2,10.3,-4.3,99.9,-8.8,86,0,983.4,0.9,168
2021-12-29 06:00:00,13.3,7.23,-2.9,99.9,-8.2,90,0,983.4,1,199
2021-12-29 07:00:00,9.5,5.71,-2.7,99.9,-6.7,86,0,983.2,1,116
2021-12-29 08:00:00,6.7,7.11,-2.4,99.9,-7.1,85,0,983.2,0.8,73
2021-12-29 09:00:00,5.6,9.74,-2.4,99.9,-7,88,0,983.5,1.4,99
2021-12-29 10:00:00,7.1,13.8,-1.8,99.9,-7,89,0,983.4,0.6,353
2021-12-29 11:00:00,10.3,15.2,-1.4,99.9,-6.1,87,0,984,1,50
2021-12-29 12:00:00,14,15.7,-2.3,99.9,-5.2,84,0,983.5,0.6,181
2021-12-29 13:00:00,15.6,22.6,-2.8,99.9,-5.5,86,0,983.7,0.9,163
2021-12-29 14:00:00,16.5,25.2,-3,99.9,-5.1,86,0,983.7,1.2,170
