Time,torget_pm10_nilu,torget_pm10_iot,torget_opctemp_iot,torget_opchum_iot,air_temperature,relative_humidity,precipitation,air_pressure,wind_speed,wind_direction
2022-03-15 14:00:00,39.782971,8.49,8,41,8,41,0,1001.6,1.5,7
2022-03-15 15:00:00,32.312416,8,8.4,46,8.4,46,0,1001.1,1.1,34
2022-03-15 16:00:00,31.371597,8.01,9.4,43,9.4,43,0,1000.6,0.7,21
2022-03-15 17:00:00,37.285763,9.17,8.8,40,8.8,40,0,1000.7,1.5,258
2022-03-15 18:00:00,29.71074,12.5,6.6,52,6.6,52,0,1001,1.4,237
2022-03-15 19:00:00,39.339279,12.5,6.5,39,6.5,39,0,1001.5,2.6,188
2022-03-15 20:00:00,55.485693,13.1,5.5,42,5.5,42,0,1002.1,1.8,213
2022-03-15 21:00:00,47.102497,12.6,4.5,45,4.5,45,0,1002.5,2.5,227
2022-03-15 22:00:00,38.669006,11.9,3.3,51,3.3,51,0,1002.9,3,228
2022-03-15 23:00:00,36.364382,10.8,2.5,53,2.5,53,0,1003.4,2.1,232
2022-03-16 00:00:00,30.987873,9.5,1.4,59,1.4,59,0,1003.9,0.9,65
2022-03-16 01:00:00,19.985347,9.24,0.8,60,0.8,60,0,1003.9,1,54
2022-03-16 02:00:00,21.245148,9.29,0.5,61,0.5,61,0,1003.9,0.4,146
2022-03-16 03:00:00,17.196844,9.2,-0.1,64,-0.1,64,0,1004.2,1.2,153
2022-03-16 04:00:00,15.994597,10.4,0.7,62,0.7,62,0,1004.5,1.4,234
2022-03-16 05:00:00,20.883935,8.73,-0.2,64,-0.2,64,0,1004.7,0.8,186
2022-03-16 06:00:00,15.55239,9.62,-0.2,65,-0.2,65,0,1004.9,1.4,215
2022-03-16 07:00:00,17.65679,10.4,-0.8,67,-0.8,67,0,1005.1,1.1,206
2022-03-16 08:00:00,44.71428,11.6,-0.2,67,-0.2,67,0,1005.3,1.5,51
2022-03-16 09:00:00,50.099138,11.9,5.5,43,5.5,43,0,1005.2,2.1,194
2022-03-16 10:00:00,,10.9,6.6,40,6.6,40,0,1005.4,3,208
2022-03-16 11:00:00,,10,7.2,38,7.2,38,0,1005.3,3.2,201
2022-03-16 12:00:00,,9.81,7.5,38,7.5,38,0,1005.5,3.5,193
2022-03-16 13:00:00,,8.95,8.4,35,8.4,35,0,1005.7,4.4,190
2022-03-16 14:00:00,,8.02,8.4,36,8.4,36,0,1005.9,4.5,180
2022-03-16 15:00:00,,8.23,8.5,36,8.5,36,0,1006.3,4.1,185
2022-03-16 16:00:00,,8.97,8.5,38,8.5,38,0,1006.3,5.3,180
2022-03-16 17:00:00,,8.38,8.2,42,8.2,42,0,1006.3,3.6,202
2022-03-16 18:00:00,,8.47,8.3,43,8.3,43,0,1006.5,5.1,186
2022-03-16 19:00:00,,7.62,7.8,46,7.8,46,0,1006.9,3.5,198
2022-03-16 20:00:00,,8.19,7.9,47,7.9,47,0,1007,3.8,197
2022-03-16 21:00:00,,7.72,8.2,47,8.2,47,0,1006.9,4.8,183
2022-03-16 22:00:00,,7.59,7.9,48,7.9,48,0,1007.1,5,181
2022-03-16 23:00:00,,6.04,7.6,50,7.6,50,0,1007.4,4.5,187
2022-03-17 00:00:00,,5.81,7.6,50,7.6,50,0,1007.7,3.8,190
2022-03-17 01:00:00,,6.1,7.4,51,7.4,51,0,1007.5,5.6,174
2022-03-17 02:00:00,,6.12,6.8,53,6.8,53,0,1006.8,5.4,172
2022-03-17 03:00:00,,6.43,6.8,54,6.8,54,0,1007.5,2.5,167
2022-03-17 04:00:00,,6.21,6.3,56,6.3,56,0,1006.9,4.3,180
2022-03-17 05:00:00,,6.2,6.1,58,6.1,58,0,1007.4,2.1,181
2022-03-17 06:00:00,,5.91,6.4,55,6.4,55,0,1007.1,4,197
2022-03-17 07:00:00,,5.42,6.3,52,6.3,52,0,1006.6,3.9,190
2022-03-17 08:00:00,,5.46,6.1,52,6.1,52,0,1006.8,3.6,194
2022-03-17 09:00:00,,5.33,5.9,51,5.9,51,0,1006.7,5.5,196
2022-03-17 10:00:00,,5.76,6.1,48,6.1,48,0,1006.1,4.1,188
2022-03-17 11:00:00,,5.86,6.6,47,6.6,47,0,1006,6.9,170
2022-03-17 12:00:00,,5.63,6.5,51,6.5,51,0,1006.1,5.3,181
2022-03-17 13:00:00,,5.88,6.4,55,6.4,55,0,1005.3,3.7,190
2022-03-17 14:00:00,,8.24,6.8,54,6.8,54,0,1004.1,6.1,185
2022-03-17 15:00:00,,9.63,6.1,59,6.1,59,0,1003.4,3.3,176
2022-03-17 16:00:00,29.762704,10.4,6.4,56,6.4,56,0,1002.7,5.3,167
2022-03-17 17:00:00,31.815345,10.3,6.5,56,6.5,56,0,1001.4,4.9,170
2022-03-17 18:00:00,23.294031,9.73,6.3,58,6.3,58,0,1000.5,4.6,166
2022-03-17 19:00:00,24.85492,7.78,6.4,58,6.4,58,0,999.7,5.1,177
2022-03-17 20:00:00,13.995387,6.87,6.4,57,6.4,57,0,998.8,6.8,180
2022-03-17 21:00:00,17.562926,6.63,5.8,56,5.8,56,0,998.9,5.4,193
2022-03-17 22:00:00,13.490257,4.96,5.5,55,5.5,55,0,999.7,5,198
2022-03-17 23:00:00,8.360601,4.15,5.1,56,5.1,56,0,1000.3,4.1,200
2022-03-18 00:00:00,5.870926,4.38,4.3,58,4.3,58,0,1000.7,2.5,211
2022-03-18 01:00:00,7.113658,3.51,5,53,5,53,0,1001.6,4.1,197
2022-03-18 02:00:00,6.274246,3.01,5.1,52,5.1,52,0,1003,4.1,193
2022-03-18 03:00:00,0.78204,2.83,4.6,55,4.6,55,0,1004.8,2.8,206
2022-03-18 04:00:00,2.310309,2.51,4,70,4,70,0,1006.1,3.1,214
2022-03-18 05:00:00,-0.422375,4.19,3.9,73,3.9,73,0,1007.8,5.3,225
2022-03-18 06:00:00,0.452293,3.78,3,78,3,78,0,1009.6,3.6,226
2022-03-18 07:00:00,2.673904,4.48,2.8,79,2.8,79,0,1011.1,3,209
2022-03-18 08:00:00,4.925632,6.69,2.9,77,2.9,77,0,1012.6,3.1,216
2022-03-18 09:00:00,5.997966,8.01,3.5,76,3.5,76,0,1014.1,3.9,163
2022-03-18 10:00:00,10.588669,7.3,5,67,5,67,0,1015.2,2.5,195
2022-03-18 11:00:00,15.390024,5.12,3.5,66,3.5,66,0,1017.1,7.3,234
2022-03-18 12:00:00,4.120085,3.86,4.1,69,4.1,69,0,1018.2,5.4,213
2022-03-18 13:00:00,9.938534,4.47,5.5,62,5.5,62,0,1018.8,4.3,219
2022-03-18 14:00:00,16.181132,3.86,5.9,56,5.9,56,0,1019.3,4.7,232
2022-03-18 15:00:00,16.090944,4.28,6.4,52,6.4,52,0,1019.9,4.5,229
2022-03-18 16:00:00,5.970091,4.73,6.8,45,6.8,45,0,1020.1,4.9,225
2022-03-18 17:00:00,9.984891,4.72,6.6,45,6.6,45,0,1020.3,3.4,227
2022-03-18 18:00:00,13.26446,6.22,5.9,45,5.9,45,0,1020.7,2.3,206
2022-03-18 19:00:00,9.687289,8.76,5.7,42,5.7,42,0,1021.2,2.7,190
2022-03-18 20:00:00,18.491946,6.93,4.3,47,4.3,47,0,1021.4,1.5,226
2022-03-18 21:00:00,19.062849,4.6,5.1,44,5.1,44,0,1021.8,3.9,179
2022-03-18 22:00:00,13.635506,4.02,5.3,45,5.3,45,0,1021.5,4.1,179
2022-03-18 23:00:00,16.050612,3.46,6,45,6,45,0,1021,4.6,182
2022-03-19 00:00:00,9.688544,4.1,6.5,45,6.5,45,0,1020.3,4.5,180
2022-03-19 01:00:00,5.985245,3.54,6.8,46,6.8,46,0,1019.9,4.2,187
2022-03-19 02:00:00,9.471806,3.56,7.3,46,7.3,46,0,1019.9,3.8,212
2022-03-19 03:00:00,5.234334,3.98,6.6,50,6.6,50,0,1019.8,2.4,234
2022-03-19 04:00:00,6.046472,3.91,7.7,44,7.7,44,0,1020,3.4,213
2022-03-19 05:00:00,5.459839,3.54,7.8,50,7.8,50,0,1020.3,1.5,209
2022-03-19 06:00:00,5.479661,4.09,7.1,48,7.1,48,0,1020.2,2.1,225
2022-03-19 07:00:00,7.683205,3.69,6.9,49,6.9,49,0,1020.7,2.4,218
2022-03-19 08:00:00,8.202204,4.21,8.5,45,8.5,45,0,1021.4,2.5,208
2022-03-19 09:00:00,4.092661,4.67,10,42,10,42,0,1021.8,3.7,192
2022-03-19 10:00:00,5.998171,4.01,12,39,12,39,0,1022.5,4.2,215
2022-03-19 11:00:00,10.903815,3.6,12.7,38,12.7,38,0,1023.2,5.1,230
2022-03-19 12:00:00,15.248058,4.97,13.6,34,13.6,34,0,1024,6,236
2022-03-19 13:00:00,24.058895,4.38,13.9,35,13.9,35,0,1024.7,4,238
2022-03-19 14:00:00,24.290877,6.05,13.8,33,13.8,33,0,1025.4,4.4,236
2022-03-19 15:00:00,22.790938,7.27,13.2,34,13.2,34,0,1025.7,2.6,216
2022-03-19 16:00:00,32.083702,6.7,12.6,36,12.6,36,0,1026,2.5,233
2022-03-19 17:00:00,25.728144,9.16,12.1,38,12.1,38,0,1026.2,1.9,263
2022-03-19 18:00:00,25.246098,12,9.9,46,9.9,46,0,1026.5,0.6,258
2022-03-19 19:00:00,64.665286,12.6,6.8,55,6.8,55,0,1026.9,1.1,185
2022-03-19 20:00:00,38.201307,11,8.5,48,8.5,48,0,1027.1,1.6,172
2022-03-19 21:00:00,35.497327,8.43,7.2,55,7.2,55,0,1027.5,2.2,194
2022-03-19 22:00:00,23.451283,7.67,5.9,56,5.9,56,0,1027.6,1.6,202
2022-03-19 23:00:00,15.612386,8.01,3.7,66,3.7,66,0,1027.5,1.4,207
2022-03-20 00:00:00,16.258077,11,2.7,69,2.7,69,0,1027.5,0.8,258
2022-03-20 01:00:00,11.71388,9.45,1.2,72,1.2,72,0,1027.4,1,222
2022-03-20 02:00:00,10.646563,7.95,4,61,4,61,0,1027.1,1.7,187
2022-03-20 03:00:00,7.744704,6.93,2,69,2,69,0,1026.7,0.4,76
2022-03-20 04:00:00,11.676014,5.61,0.2,73,0.2,73,0,1026.4,0.3,306
2022-03-20 05:00:00,9.515996,5.14,0.4,73,0.4,73,0,1026.3,0.7,195
2022-03-20 06:00:00,8.752296,4.66,-0.5,79,-0.5,79,0,1026.1,0.2,51
2022-03-20 07:00:00,7.887571,4.25,-0.1,82,-0.1,82,0,1026,0.3,325
2022-03-20 08:00:00,3.664783,4.29,1.2,78,1.2,78,0,1025.7,0.7,280
2022-03-20 09:00:00,9.175719,5.33,3.9,67,3.9,67,0,1025.5,0.7,198
2022-03-20 10:00:00,8.142209,5.48,5.5,61,5.5,61,0,1025,0.8,21
2022-03-20 11:00:00,11.330413,6.21,7.1,53,7.1,53,0,1024.5,1.1,3
2022-03-20 12:00:00,15.203308,6.49,7.8,53,7.8,53,0,1023.8,1.5,41
2022-03-20 13:00:00,19.184721,7.73,9.1,48,9.1,48,0,1023.1,1.8,28
2022-03-20 14:00:00,29.602584,7.01,10.3,47,10.3,47,0,1022.6,1.5,30
2022-03-20 15:00:00,24.535554,8.03,9.5,49,9.5,49,0,1021.5,1.2,67
2022-03-20 16:00:00,34.207585,9.52,9.9,48,9.9,48,0,1020.8,0.5,19
2022-03-20 17:00:00,27.697563,8.41,9.1,56,9.1,56,0,1020.1,0.4,346
2022-03-20 18:00:00,19.616439,9.1,7.3,64,7.3,64,0,1019.2,0.5,333
2022-03-20 19:00:00,25.726557,14.1,8.6,52,8.6,52,0,1018.4,1.9,172
2022-03-20 20:00:00,39.640636,13.1,11,39,11,39,0,1018.1,2.5,194
2022-03-20 21:00:00,35.356171,12.4,7.5,54,7.5,54,0,1017.9,1.3,183
2022-03-20 22:00:00,19.455995,12,4.9,68,4.9,68,0,1017.7,0.5,145
2022-03-20 23:00:00,26.558159,8.49,7,53,7,53,0,1017.7,2.1,210
2022-03-21 00:00:00,12.588177,5.68,4.6,61,4.6,61,0,1018.2,2.8,224
2022-03-21 01:00:00,9.917844,5.97,4.4,54,4.4,54,0,1018.5,0.8,222
2022-03-21 02:00:00,7.568475,4.91,4,56,4,56,0,1018.6,1.3,90
2022-03-21 03:00:00,13.806053,4.95,1.4,67,1.4,67,0,1018.6,0.6,170
2022-03-21 04:00:00,8.028219,5.24,0.4,72,0.4,72,0,1018.3,0.8,178
2022-03-21 05:00:00,8.700216,4.79,0.7,73,0.7,73,0,1018.4,1.9,221
2022-03-21 06:00:00,7.708174,5.15,1.3,70,1.3,70,0,1018.2,2.2,209
2022-03-21 07:00:00,8.985637,6.05,-0.5,75,-0.5,75,0,1018.7,0.4,62
2022-03-21 08:00:00,19.412107,6.48,2,67,2,67,0,1019,0.2,334
2022-03-21 09:00:00,39.134047,5.72,4.7,52,4.7,52,0,1019.1,0.8,227
2022-03-21 10:00:00,44.711193,5.58,6,53,6,53,0,1019.1,1.1,35
2022-03-21 11:00:00,33.589356,5.81,6.1,60,6.1,60,0,1019.1,1.8,24
2022-03-21 12:00:00,33.068761,5.7,6.9,48,6.9,48,0,1018.7,1.9,45
2022-03-21 13:00:00,56.51056,5.24,7.4,45,7.4,45,0,1018.4,2.6,22
2022-03-21 14:00:00,76.040548,4.57,7.7,44,7.7,44,0,1017.9,2.2,23
2022-03-21 15:00:00,68.31716,4.99,8.6,41,8.6,41,0,1017.3,2.3,38
2022-03-21 16:00:00,71.331512,5.64,8.5,45,8.5,45,0,1016.8,2.2,19
2022-03-21 17:00:00,74.006331,5.64,7.9,48,7.9,48,0,1016.4,2.2,47
2022-03-21 18:00:00,52.596903,6.11,6.3,54,6.3,54,0,1016,1.5,61
2022-03-21 19:00:00,59.331432,8.79,3.7,65,3.7,65,0,1015.8,1.4,76
2022-03-21 20:00:00,58.436811,14.1,3.3,66,3.3,66,0,1015.6,0.8,167
2022-03-21 21:00:00,80.880186,11.5,3.2,61,3.2,61,0,1015.4,0.8,172
2022-03-21 22:00:00,73.402702,9.06,1.8,58,1.8,58,0,1015.2,1.7,230
2022-03-21 23:00:00,42.754733,9.01,1.1,62,1.1,62,0,1015.1,0.6,43
2022-03-22 00:00:00,34.099966,7.52,-0.3,64,-0.3,64,0,1015.2,0.9,209
2022-03-22 01:00:00,26.452321,6.09,1.1,57,1.1,57,0,1015,1.3,206
2022-03-22 02:00:00,14.192671,6.05,0.8,56,0.8,56,0,1015,1.6,202
2022-03-22 03:00:00,14.149916,6.03,0.4,57,0.4,57,0,1014.5,1.3,201
2022-03-22 04:00:00,13.287817,5.72,0.6,55,0.6,55,0,1014.3,1.5,166
2022-03-22 05:00:00,12.080515,5.87,-1.6,64,-1.6,64,0,1014,0.6,148
2022-03-22 06:00:00,13.20082,6.94,-0.9,60,-0.9,60,0,1013.8,0.9,164
2022-03-22 07:00:00,23.668621,8.14,-2,68,-2,68,0,1014,0.6,146
2022-03-22 08:00:00,40.771676,9.93,0.1,72,0.1,72,0,1014.3,0.4,87
2022-03-22 09:00:00,78.834518,8.77,1.5,63,1.5,63,0,1014.4,0.8,200
2022-03-22 10:00:00,72.293294,8.03,2.5,62,2.5,62,0,1014.7,1.4,233
2022-03-22 11:00:00,59.458149,10.6,2.1,59,2.1,59,0,1014.8,2.1,225
2022-03-22 12:00:00,80.724283,10,3.8,50,3.8,50,0,1014.7,2.2,225
2022-03-22 13:00:00,117.674261,10.6,5.3,44,5.3,44,0,1014.9,2.5,217
2022-03-22 14:00:00,120.954566,7.9,5.6,47,5.6,47,0,1015,1.3,212
2022-03-22 15:00:00,85.358026,10.5,5.7,53,5.7,53,0,1015,2,213
2022-03-22 16:00:00,95.134807,9.48,5.6,55,5.6,55,0,1015,1.5,218
2022-03-22 17:00:00,84.014105,8.41,5.4,57,5.4,57,0,1015.1,2.1,227
2022-03-22 18:00:00,41.609207,11.1,5.1,62,5.1,62,0,1015.2,2.3,213
2022-03-22 19:00:00,28.767461,12.4,4.9,70,4.9,70,0,1015.4,2.8,223
2022-03-22 20:00:00,30.151476,13.6,4.7,73,4.7,73,0,1015.5,3.4,214
2022-03-22 21:00:00,23.620859,14.2,4.2,74,4.2,74,0,1015.8,2.4,182
2022-03-22 22:00:00,19.539506,15.9,3.8,77,3.8,77,0,1015.9,1.4,182
2022-03-22 23:00:00,21.409463,16.5,3.4,78,3.4,78,0,1015.7,1.4,202
2022-03-23 00:00:00,27.824758,14.4,3,79,3,79,0,1015.4,1.9,220
2022-03-23 01:00:00,22.601004,12.3,2.4,81,2.4,81,0,1015.1,1.7,219
2022-03-23 02:00:00,17.751258,10.9,2.3,80,2.3,80,0,1014.7,2.2,191
2022-03-23 03:00:00,14.840032,9.62,2.2,77,2.2,77,0,1014.6,1.7,220
2022-03-23 04:00:00,15.351086,8.34,1.9,76,1.9,76,0,1014,2.6,217
2022-03-23 05:00:00,13.494122,7.85,0.7,81,0.7,81,0,1013.8,3.3,224
2022-03-23 06:00:00,13.501261,7.57,1,76,1,76,0,1013.4,3.4,232
2022-03-23 07:00:00,11.903784,9.15,1.3,73,1.3,73,0,1013,2.8,227
2022-03-23 08:00:00,35.458167,10.2,2.1,68,2.1,68,0,1012.9,2.5,231
2022-03-23 09:00:00,66.017801,10.7,3.2,64,3.2,64,0,1012.8,2.6,220
2022-03-23 10:00:00,54.188641,8.88,6.2,53,6.2,53,0.1,1012.5,2.9,226
2022-03-23 11:00:00,44.097429,9.36,7.7,49,7.7,49,0,1012.2,1.9,239
2022-03-23 12:00:00,46.527261,8.45,9.2,40,9.2,40,0,1011.7,3.1,225
2022-03-23 13:00:00,95.545663,9.13,10,39,10,39,0,1011.3,2.7,210
2022-03-23 14:00:00,33.415405,11.6,8,65,8,65,0,1010.9,0.6,43
2022-03-23 15:00:00,26.883399,13.6,10.8,43,10.8,43,0,1010.1,1.6,224
2022-03-23 16:00:00,54.907771,11.9,11.8,38,11.8,38,0,1009.4,3.7,224
2022-03-23 17:00:00,53.809655,13.6,11,39,11,39,0,1008.6,2.6,198
2022-03-23 18:00:00,55.720664,9.41,10.2,37,10.2,37,0,1007.8,2.6,211
2022-03-23 19:00:00,32.324726,9.96,10.3,38,10.3,38,0,1007.6,3,212
2022-03-23 20:00:00,32.310923,10.9,10.2,41,10.2,41,0,1007.2,3.3,221
2022-03-23 21:00:00,36.083335,9.75,10.2,47,10.2,47,0,1006.8,3.2,207
2022-03-23 22:00:00,32.038621,11.2,9.3,52,9.3,52,0,1006.6,3.4,216
2022-03-23 23:00:00,28.943742,11.4,9.4,55,9.4,55,0,1006,3.4,204
2022-03-24 00:00:00,22.549467,11.2,9.5,59,9.5,59,0,1005.7,4.2,215
2022-03-24 01:00:00,20.858115,11.8,9.5,60,9.5,60,0,1005.5,2.9,194
