time,elgeseter_pm25_nilu,torget_pm25_nilu,elgeseter_pm10_nilu,torget_pm10_nilu,elgeseter_pm1_iot,torget_pm1_iot,elgeseter_pm25_iot,torget_pm25_iot,elgeseter_pm10_iot,torget_pm10_iot,elgeseter_opctemp_iot,torget_opctemp_iot,elgeseter_opchum_iot,torget_opchum_iot,air_temperature,relative_humidity,precipitation,air_pressure,wind_speed,wind_direction,16219V72812_Total,44656V72812_Total,10236V72161_Total
2020-11-15 01:00:00,2.030318,1.6,5.840994,3.1,0.08694563681880633,0.1372647427022457,0.30531675474984304,0.3051583983004093,1.1154708216587703,0.6553565032780171,16.0,16.05,33.142857142857146,32.3,7.7,54.0,0.0,987.6,2.0,203.0,303.0,268.0,289.0
2020-11-15 02:00:00,2.274624,1.3,5.01008,1.9,0.08323084451258182,0.1335354188368434,0.2585031360387802,0.32341333301294417,0.5292912967503071,0.8176804404883158,16.2,16.80952380952381,34.25,33.23809523809524,7.9,58.0,0.0,987.0,3.8,182.0,188.0,174.0,230.0
2020-11-15 03:00:00,0.7330479999999999,1.3,2.406921,1.6,0.0860347788603533,0.09954241197556257,0.24628304370812007,0.25474573969841,0.39146030020146144,0.5255228348076344,15.619047619047619,15.55,35.42857142857143,35.25,7.2,63.0,0.0,985.8,3.0,208.0,114.0,108.0,139.0
2020-11-15 04:00:00,2.032149,1.1,2.958961,1.1,0.05385780213400722,0.060530761522906165,0.16493341960012914,0.1641604591693197,0.38387646302580836,0.32414521489824566,15.0,15.0,36.8,36.333333333333336,6.5,66.0,0.0,984.9,2.9,192.0,79.0,71.0,101.0
2020-11-15 05:00:00,1.9652889999999998,0.6000000000000001,2.358599,0.7000000000000001,0.050868265242094084,0.06006174013018608,0.12776298359746024,0.1541692942380905,0.39483999957640964,0.27437781877815726,14.666666666666666,15.0,37.333333333333336,36.95,6.7,65.0,0.0,984.0,1.8,208.0,44.0,48.0,73.0
2020-11-15 06:00:00,4.139391,0.4,4.322715,0.30000000000000004,0.021952081471681595,0.031238864663810956,0.0583692625630647,0.08503419852682523,0.13662782846949995,0.43969422578811646,15.85,15.857142857142858,37.25,36.666666666666664,8.4,60.0,0.0,983.1,4.8,195.0,44.0,46.0,31.0
2020-11-15 07:00:00,-0.879138,0.4,-0.191496,0.4,0.017409065472228185,0.023007179889827967,0.05374955514534598,0.0728312429971993,0.4297758710260193,0.212835580855608,17.523809523809526,17.6,36.0,35.85,9.2,59.0,0.0,982.7,4.1,196.0,82.0,149.0,44.0
2020-11-15 08:00:00,1.016846,0.30000000000000004,1.905235,0.4,0.012789837014861406,0.036912762826042514,0.035419852612540124,0.07648043165959063,0.1842391848564148,0.22740518993565015,18.0,18.095238095238095,35.65,35.0,9.6,61.0,0.0,982.4,4.8,202.0,123.0,294.0,39.0
2020-11-15 09:00:00,1.3748179999999999,0.30000000000000004,2.456813,0.30000000000000004,0.022001444140360468,0.05213238783180714,0.08545259936224847,0.10045255664736033,0.472951500720921,0.36062508057802917,18.0,18.85,35.476190476190474,34.6,9.6,60.0,0.0,982.2,3.7,199.0,187.0,197.0,45.0
2020-11-15 10:00:00,-0.579202,0.5,0.817035,0.6000000000000001,0.04016078920103609,0.0727886933655966,0.1067870307713747,0.17518181140933717,0.524525491707027,0.5067980424279258,18.05,18.19047619047619,36.65,36.80952380952381,9.7,63.0,0.0,981.8,5.3,196.0,263.0,245.0,98.0
2020-11-15 11:00:00,1.879184,0.7000000000000001,2.69632,1.0,0.04548881327112516,0.10343100652098655,0.18623284516589983,0.23927532210946084,0.5346135809308007,0.8154469031840563,18.38095238095238,18.45,38.285714285714285,37.85,10.0,60.0,0.0,982.2,3.2,205.0,494.0,436.0,187.0
2020-11-15 12:00:00,3.350629,0.9,4.523162,1.2,0.03912122240290046,0.09115653662454515,0.14817260913550853,0.1513567300779479,0.6886748089455068,0.3458893182022231,17.9,18.333333333333332,40.7,37.523809523809526,9.5,64.0,0.4,982.3,2.9,187.0,631.0,598.0,256.0
2020-11-15 13:00:00,-2.204396,1.1,-1.087928,1.6,0.025276448045458113,0.12794764153659344,0.07943233253345602,0.19492667466402053,0.4374787818108286,0.3048259664326906,18.428571428571427,19.5,38.904761904761905,35.25,10.8,58.0,0.0,981.3,8.0,181.0,794.0,756.0,361.0
2020-11-15 14:00:00,-4.055765,1.2,-3.042395,1.4,0.1060946997255087,0.160691180399486,0.16247766930609941,0.24164403336388723,0.5262187318876386,0.5156527587345668,18.45,19.0,38.05,35.714285714285715,10.8,60.0,0.0,982.2,5.4,177.0,905.0,850.0,390.0
2020-11-15 15:00:00,0.6465679999999999,1.2,2.224616,1.4,0.09630711039616949,0.14287184104323386,0.1598835921003705,0.2223470326513052,0.4705048157345681,0.41657764092087746,18.0,18.25,38.285714285714285,37.35,10.3,63.0,0.0,982.2,5.6,187.0,1034.0,1090.0,493.0
2020-11-15 16:00:00,3.588486,1.6,5.853822,1.9,0.22289552316069602,0.2485736363700458,0.34999938383698465,0.3757242893888837,0.6194930806756019,0.5709503576869056,17.45,17.38095238095238,39.55,39.0,9.8,66.0,0.0,982.5,3.0,189.0,1125.0,1117.0,456.0
2020-11-15 17:00:00,0.37946199999999997,1.7000000000000002,3.219135,1.8,0.38630939381463186,0.36526394337415696,0.6066368690558842,0.47644308134913443,1.4621626564434596,0.6246391929686069,17.0,17.35,40.714285714285715,39.6,9.8,67.0,0.0,982.6,1.8,186.0,970.0,905.0,425.0
2020-11-15 18:00:00,4.123802,2.2,10.018865,2.3,0.9572112083435058,0.7241833479631514,1.6661378532648086,0.9674826761086782,4.033551716804505,1.232643070675078,16.35,17.0,42.0,40.95238095238095,9.8,69.0,0.0,982.2,1.9,108.0,922.0,937.0,421.0
2020-11-15 19:00:00,13.120269,4.4,21.038339,4.5,1.15449534427552,0.40265143662691116,1.833193234034947,0.6094200290739537,4.175898654120309,1.0845873162150383,15.380952380952381,16.55,42.904761904761905,41.9,10.5,66.0,0.0,981.6,4.1,174.0,816.0,776.0,365.0
2020-11-15 20:00:00,14.355429,8.8,29.072394,9.5,0.4806450750678778,0.24741739495879128,0.793873880058527,0.3716256526254472,1.6849491022527219,0.6005419251464662,15.75,17.333333333333332,44.35,41.904761904761905,10.4,68.0,0.0,981.0,2.3,160.0,697.0,625.0,329.0
2020-11-15 21:00:00,7.25021,4.5,13.722722,5.6,0.17258407140061968,0.18230481303873516,0.34239548941453296,0.3502016890616644,0.5710514244579133,0.564143663360959,18.095238095238095,18.952380952380953,42.04761904761905,39.38095238095238,11.3,64.0,0.0,980.5,2.1,145.0,594.0,544.0,283.0
2020-11-15 22:00:00,2.648222,2.7,3.495771,2.8,0.34617108181118966,0.28547863066196444,0.620474973320961,0.5243399798870086,0.9875681266188622,0.7871534988284111,18.85,19.75,41.05,38.3,11.4,65.0,0.0,979.9,1.1,315.0,472.0,516.0,216.0
2020-11-15 23:00:00,6.475177,1.9,7.551995,1.9,0.35460105715763,0.15484372526407242,0.5472704129559653,0.28846374225048793,0.9070461016325724,0.48882242256686803,18.666666666666668,20.095238095238095,41.0,38.0,11.6,66.0,0.0,979.6,1.4,201.0,361.0,386.0,157.0
2020-11-16 00:00:00,7.009985,2.9,8.579868,2.8,0.0343824022449553,0.031918215192854406,0.08191299363970757,0.057874403242021796,0.24629945624619723,0.21181920142844318,20.25,21.05,39.8,37.3,12.9,61.0,0.0,979.2,3.7,183.0,169.0,153.0,118.0
2020-11-16 01:00:00,5.400177,1.3,6.590527,1.3,0.029159857167137995,0.030467354589038424,0.0606997592581643,0.05590015173786216,0.2031081612739298,0.12870936106062597,21.0,22.0,38.333333333333336,37.0,13.1,63.0,0.0,978.4,4.5,184.0,104.0,98.0,67.0
2020-11-16 02:00:00,0.6893579999999999,0.5,1.266936,0.5,0.03502903115004301,0.0391837471164763,0.061805535946041344,0.07417712770402432,0.18273763433098794,0.158049526065588,21.0,21.85,38.25,37.0,12.9,64.0,0.0,978.0,6.0,174.0,44.0,36.0,37.0
2020-11-16 03:00:00,0.842128,0.5,1.050163,0.4,0.03131277114152908,0.03275871738081887,0.06114588784320014,0.06412376046535515,0.21878427444469362,0.26028392934018657,21.0,22.0,38.0,37.0,12.5,65.0,0.0,977.6,2.1,142.0,36.0,46.0,28.0
2020-11-16 04:00:00,1.156446,0.6000000000000001,1.543793,0.4,0.04144778680056334,0.03916553575545549,0.07404199671000242,0.06603482896462083,0.20207660645246506,0.1641280529089272,21.0,21.9,38.1,37.05,12.9,64.0,0.0,977.1,6.6,168.0,37.0,48.0,10.0
2020-11-16 05:00:00,-2.510148,0.6000000000000001,-2.243183,0.4,0.059423106766882394,0.06108010802417994,0.12272947175162179,0.11322556659579278,0.3536055925346556,0.23212078381329776,21.0,22.0,38.0,37.0,13.0,64.0,0.0,976.7,5.6,178.0,30.0,35.0,13.0
2020-11-16 06:00:00,1.96387,0.8,2.984092,0.6000000000000001,0.09427171852439642,0.09096855262205714,0.2453745562583208,0.20108750072263537,1.3554591991007328,0.572231092623302,21.0,21.19047619047619,38.35,37.333333333333336,12.7,65.0,0.0,976.2,6.3,169.0,135.0,148.0,37.0
2020-11-16 07:00:00,0.407449,1.1,6.279438,1.3,0.06631843763447944,0.06879847273230552,0.24127308563107536,0.18803992308676243,2.2998502339635576,0.5882389586418867,21.0,21.0,38.19047619047619,37.05,12.4,66.0,0.0,975.9,3.9,161.0,611.0,809.0,137.0
2020-11-16 08:00:00,3.7530989999999997,1.9,15.424374,3.5,0.09879761729389429,0.13309797830879688,0.34115711636841295,0.35827349275350573,2.8176857456564903,1.1828537479043006,21.0,21.55,38.0,36.75,12.2,65.0,0.0,975.9,2.5,157.0,1400.0,1659.0,356.0
2020-11-16 09:00:00,1.226955,1.5,10.206852,3.7,0.11014463575113387,0.1350751913019589,0.5617009557428814,0.29446500894569216,4.87776728613036,1.0166037579377492,21.0,22.0,37.714285714285715,36.0,12.1,66.0,0.0,976.1,2.0,132.0,1553.0,1547.0,471.0
2020-11-16 10:00:00,4.195167,2.4,18.095846,6.2,0.11308444514870644,0.11821550689637661,0.3644653782248497,0.2601737558841705,1.9049586690962315,1.0325604259967804,21.15,22.0,36.65,35.15,12.3,64.0,0.0,976.3,1.9,166.0,1221.0,1429.0,339.0
2020-11-16 11:00:00,5.890125,2.5,25.952816,5.6,0.08537663998348373,0.13126994154992558,0.6502358984379542,0.3248639851808548,5.724552495138986,1.3156621534199942,22.0,22.19047619047619,35.095238095238095,34.095238095238095,12.4,62.0,0.0,975.8,1.6,161.0,1254.0,1422.0,415.0
2020-11-16 12:00:00,-1.52241,2.0,17.419731,6.0,0.1770246284082532,0.14069856386631727,1.8414695784449577,0.39805360957980157,15.61360884308815,1.5776417553424835,22.0,23.0,33.6,31.3,13.1,58.0,0.0,975.8,2.8,162.0,1260.0,1493.0,443.0
2020-11-16 13:00:00,7.279529,2.3,96.104213,8.6,0.12169264398870014,0.15275661753756659,0.8189212055433364,0.47578867134593783,6.4566749674933295,2.3895843710218156,21.714285714285715,22.61904761904762,31.428571428571427,29.285714285714285,13.1,53.0,0.0,975.0,5.1,186.0,1399.0,1532.0,421.0
2020-11-16 14:00:00,-1.7980239999999998,2.5,20.333413,11.3,0.09161091819405556,0.17624807059764863,0.7253257870674134,0.5239257216453552,5.253724199533463,2.73478065431118,20.7,21.25,31.2,29.7,12.2,52.0,0.0,976.0,5.0,184.0,1362.0,1594.0,491.0
2020-11-16 15:00:00,-0.07948000000000001,3.0,19.530091,16.3,0.17719459817523048,0.24495909824257805,1.3581591475577581,0.7532069881757101,8.703685567492531,3.3451396567480907,19.857142857142858,20.0,32.0,31.0,11.1,54.0,0.0,976.7,4.7,180.0,1533.0,1800.0,492.0
2020-11-16 16:00:00,5.807302,3.1,40.760831,15.5,0.15622804909944535,0.2784622497856617,0.9734578490257263,0.7122504517436028,5.602733689546585,2.062031951546669,18.95,19.0,32.0,31.4,10.2,55.0,0.0,976.7,3.9,183.0,1740.0,2051.0,591.0
2020-11-16 17:00:00,2.220048,3.6,18.888381,16.2,0.17476779932067507,0.2936452449787231,0.9172632878734952,0.7702309900806064,4.430053625788007,2.1858770222890946,18.904761904761905,19.0,32.666666666666664,32.0,10.1,55.0,0.0,976.5,5.8,179.0,1531.0,1579.0,577.0
2020-11-16 18:00:00,4.41204,3.5,17.752222,14.4,0.15228534415364264,0.25044183507561685,0.8100835353136062,0.572527626156807,3.7031518816947937,1.7008791714906693,18.0,18.3,33.6,32.9,9.8,57.0,0.0,976.0,7.1,173.0,1119.0,1175.0,454.0
2020-11-16 19:00:00,-3.111924,3.0,12.700913,10.6,0.10509959466400601,0.23457515700941994,0.44632256740615484,0.4972583069687798,1.9581513631911505,1.3528288716361636,18.0,18.0,33.666666666666664,32.80952380952381,9.5,59.0,0.0,975.7,5.7,176.0,999.0,949.0,437.0
2020-11-16 20:00:00,3.106426,2.6,10.385351,7.9,0.11909715831279755,0.2204222522675991,0.4594330430030823,0.484417262673378,1.8970902413129807,1.3818997725844384,18.0,18.0,32.95,32.15,9.4,56.0,0.0,975.3,5.7,183.0,804.0,842.0,364.0
2020-11-16 21:00:00,1.6588569999999998,2.3,7.941483,6.8,0.06560844537757692,0.18874561006114596,0.32025091421036495,0.38149712908835637,1.4669690188907443,1.0153636790457226,18.0,18.285714285714285,33.0,32.61904761904762,9.6,57.0,0.0,974.6,4.2,185.0,625.0,616.0,289.0
2020-11-16 22:00:00,-0.009441999999999999,2.2,7.016227,5.7,0.041510474681854245,0.16934807933866977,0.18644331097602845,0.32594276443123815,0.7908153213560581,1.316759704053402,18.85,18.95,32.05,31.55,9.7,56.0,0.0,975.1,5.9,172.0,454.0,578.0,206.0
2020-11-16 23:00:00,1.551215,1.7000000000000002,6.686933,4.0,0.02622187119864282,0.03333268926611969,0.12278280974853606,0.10420162816132818,0.6003999186768418,0.3532745252762522,19.0,19.0,31.38095238095238,30.476190476190474,10.2,53.0,0.0,976.2,6.3,174.0,417.0,460.0,148.0
2020-11-17 00:00:00,2.486373,1.4,4.685958,3.4,0.03724456033669412,0.020961989043280484,0.14015744552016257,0.09374985005706549,0.536776393931359,0.6669946581125259,18.75,18.4,31.65,30.7,10.1,53.0,0.0,977.2,3.5,175.0,192.0,186.0,111.0
2020-11-17 01:00:00,-0.655859,0.6000000000000001,1.814666,1.7000000000000002,0.034937832105372636,0.04570434127180349,0.13377863009061133,0.18764733984356835,0.6308939934131645,0.7794649629365831,18.0,18.0,32.0,31.61904761904762,9.8,54.0,0.0,978.0,3.2,202.0,96.0,79.0,87.0
2020-11-17 02:00:00,1.043234,0.5,3.455976,1.3,0.031065725395455955,0.02096711127087474,0.12102826982736588,0.07359740072861314,0.5089891605079174,0.2821028455160558,18.0,18.45,32.0,31.3,10.1,52.0,0.0,978.8,3.7,195.0,37.0,47.0,40.0
2020-11-17 03:00:00,5.568583,0.7000000000000001,7.559878,1.8,0.028089182495716073,0.012528881962810243,0.16468472973931403,0.04411721908088241,0.7225594481541997,0.3182564909969057,18.428571428571427,19.0,31.142857142857142,30.0,10.3,49.0,0.0,979.5,3.3,198.0,24.0,23.0,17.0
2020-11-17 04:00:00,3.468359,0.5,5.055119,0.8,0.02427249513566494,0.01654680063948035,0.1525404889136553,0.09225806966423988,0.5494536416605115,0.3404332347214222,18.35,18.95,31.05,29.8,10.2,50.0,0.0,979.9,4.0,189.0,28.0,38.0,15.0
2020-11-17 05:00:00,2.095473,0.30000000000000004,4.409103,0.6000000000000001,0.03424587295878501,0.021886934570613362,0.2323107591697148,0.140321389905044,1.318404835604486,0.875964487769774,18.0,18.476190476190474,31.428571428571427,30.333333333333332,9.5,54.0,0.0,980.7,2.7,177.0,36.0,40.0,20.0
2020-11-17 06:00:00,0.438218,0.4,4.622486,1.1,0.09541700817644597,0.06756123844534159,0.7898711070418358,0.3804204102605581,4.277479213476181,2.1937183581292627,17.2,16.8,32.45,32.5,9.1,53.0,0.0,981.1,3.8,165.0,141.0,161.0,46.0
2020-11-17 07:00:00,-0.171261,0.8,14.52881,2.8,0.3762599385920025,0.170649277312415,3.381547047978356,1.131414762565068,18.41511767251151,5.958811816715059,16.142857142857142,15.857142857142858,33.476190476190474,33.95238095238095,8.2,55.0,0.0,981.6,2.1,199.0,647.0,856.0,123.0
2020-11-17 08:00:00,9.884423,2.4,72.038972,11.7,0.49433830827474595,0.25396520756185054,2.713490891456604,1.6003982156515122,13.914497768878936,7.8577117919921875,15.0,14.95,34.05,34.8,8.1,51.0,0.0,982.0,4.3,167.0,1427.0,1710.0,356.0
2020-11-17 09:00:00,8.053657,5.0,60.303771,29.3,0.4240062151636396,0.3667221608616057,2.8656514315378097,1.9529099350883847,14.394220442998977,9.789197285970053,15.0,15.19047619047619,33.61904761904762,32.95238095238095,7.9,46.0,0.0,982.2,3.2,178.0,1504.0,1560.0,472.0
2020-11-17 10:00:00,8.639258,7.2,60.065695,42.5,0.6205953389406205,0.46529190614819527,4.020342004299164,2.5173171520233155,20.281180906295777,12.03537712097168,15.55,16.0,32.2,30.4,8.2,45.0,0.0,982.0,4.0,185.0,1187.0,1440.0,338.0
2020-11-17 11:00:00,7.846194,8.7,72.247416,49.0,0.4294600302264804,0.4190435523078555,3.035084849312192,2.1423591261818293,16.2682645434425,9.237570785340809,16.285714285714285,16.904761904761905,31.0,29.38095238095238,8.0,48.0,0.0,981.7,3.2,203.0,1283.0,1484.0,392.0
2020-11-17 12:00:00,7.470956,9.9,56.665761,55.9,0.38637553751468656,0.35063790157437325,2.214463320374489,1.625845444202423,11.6177432179451,8.51415948867798,17.15,18.0,29.85,28.6,8.6,49.0,0.0,981.0,3.1,198.0,1312.0,1482.0,460.0
2020-11-17 13:00:00,2.809699,9.6,44.748313,54.0,0.4458755723067692,0.35262929115976605,1.929995820635841,1.4423939216704595,9.192277159009661,7.004182770138695,18.0,19.0,29.0,27.142857142857142,9.1,48.0,0.0,980.3,4.2,207.0,1386.0,1573.0,491.0
2020-11-17 14:00:00,4.7995719999999995,8.0,41.796715,46.4,0.1412699207663536,0.28828528001904485,0.6532909482717514,0.8104135558009148,2.9167145788669586,2.8316388547420503,17.85,18.3,31.8,31.7,8.8,55.0,0.0,980.1,5.6,174.0,1427.0,1669.0,505.0
2020-11-17 15:00:00,1.7547869999999999,6.1,12.973628,35.1,0.17362577822946368,0.48596837123235065,0.6374658331984565,1.0117668708165486,1.7888988852500916,2.2166566167558943,16.285714285714285,16.285714285714285,39.61904761904762,39.095238095238095,6.7,73.0,0.4,980.2,5.6,174.0,1592.0,1878.0,531.0
2020-11-17 16:00:00,2.228401,4.1,4.571141,15.5,0.27469868063926695,0.46742551401257515,0.8984309762716294,0.9760703071951866,2.8785263299942017,2.466160091757774,15.15,16.0,43.4,41.65,6.7,74.0,0.1,979.1,4.7,177.0,1814.0,2083.0,641.0
2020-11-17 17:00:00,1.573666,3.6,3.712635,6.3,0.5304203884942191,0.7314925151211875,1.6808818181355794,1.6077357019696916,5.657931872776577,3.1731993414106823,15.0,15.571428571428571,46.523809523809526,44.714285714285715,6.4,78.0,0.4,979.3,3.0,195.0,1595.0,1632.0,616.0
2020-11-17 18:00:00,5.096042,4.4,8.908397,6.3,0.6855840846896172,0.7839280843734742,2.035718250274658,1.7672642946243287,5.10797421336174,3.4702650904655457,14.95,15.0,48.05,46.15,5.7,87.0,1.2,979.8,1.9,196.0,1184.0,1192.0,435.0
2020-11-17 19:00:00,6.5955,6.2,12.10064,9.0,0.5660373213745299,0.6257219201042539,1.520850502309345,1.124801496664683,3.5226345232554843,1.9728343827383858,15.0,15.285714285714286,48.333333333333336,46.0,6.3,84.0,0.2,979.9,3.9,183.0,1037.0,1043.0,442.0
2020-11-17 20:00:00,5.263752,7.0,8.459514,9.9,0.3756528958678246,0.5194470204412938,0.873308664560318,0.8551805704832077,2.0820897102355955,1.4253990679979325,15.0,15.95,48.65,45.9,6.2,86.0,0.0,980.6,2.8,192.0,860.0,857.0,380.0
2020-11-17 21:00:00,1.206785,5.1,2.728528,5.6,0.2820580488159543,0.35078720393634977,0.7069351758275714,0.6395325362682343,2.2284066733859835,1.1051692167917888,15.0,16.0,49.0,46.57142857142857,6.5,86.0,0.0,981.5,3.2,213.0,656.0,684.0,330.0
2020-11-17 22:00:00,2.233485,3.8,3.339203,3.8,0.16843801997601987,0.14129276797175408,0.7205258131027221,0.6043643489480018,2.2373175829648972,1.5263029605150222,15.85,15.9,47.5,45.25,6.5,86.0,0.0,982.6,3.6,230.0,553.0,664.0,249.0
2020-11-17 23:00:00,2.539295,3.1,4.425215,3.1,0.1223709075933411,0.1281611891019912,0.5679091513156891,0.6222144379502251,1.2825540048735482,1.313875334603446,15.0,15.0,46.38095238095238,44.0,6.4,85.0,0.0,983.4,3.0,243.0,375.0,493.0,195.0
2020-11-18 00:00:00,-2.57727,1.1,-2.57658,1.0,0.09215349033474922,0.08885329775512218,0.578417195379734,0.46395926401019094,1.3651834547519683,1.0433722093701363,14.6,14.6,46.65,44.65,6.1,81.0,0.0,984.4,3.1,234.0,211.0,182.0,128.0
2020-11-18 01:00:00,-0.6454200000000001,0.6000000000000001,-0.057701999999999996,0.6000000000000001,0.08363646324723958,0.1166746745861712,0.4313426688313484,0.6367829442024231,1.13582796305418,1.7102795016197931,14.0,14.0,47.65,45.095238095238095,5.3,87.0,0.0,985.2,2.1,242.0,118.0,116.0,85.0
2020-11-18 02:00:00,3.20193,0.5,4.021977,0.4,0.11271939905626434,0.12259898073971272,0.49933292326473055,0.5608706094324589,1.2729548726763045,1.0916413754224776,14.238095238095237,14.2,47.857142857142854,45.15,5.2,87.0,0.0,985.9,1.7,209.0,43.0,45.0,50.0
2020-11-18 03:00:00,1.9822989999999998,0.5,2.604491,0.4,0.10613182596862317,0.11632615363314039,0.45627553164958956,0.5049982056731269,1.0691556990146638,1.0834589628946214,15.0,15.0,47.1,44.666666666666664,5.5,82.0,0.0,986.4,2.7,218.0,19.0,24.0,14.0
2020-11-18 04:00:00,-2.600975,0.6000000000000001,-1.8651,0.4,0.11335761565715075,0.1144925195723772,0.48756906390190125,0.49376256167888644,1.1973716288805007,1.171028657257557,14.95,14.95,46.5,44.55,5.1,83.0,0.0,986.2,2.9,230.0,24.0,28.0,17.0
2020-11-18 05:00:00,-0.933557,0.6000000000000001,-0.088223,0.5,0.13349933532022296,0.14275533102807544,0.6015509182498568,0.6305724708806901,1.5674379439581008,2.014954047543662,14.0,14.619047619047619,46.76190476190476,44.285714285714285,5.0,84.0,0.0,986.4,2.9,221.0,29.0,36.0,25.0
2020-11-18 06:00:00,-4.8141359999999995,0.7000000000000001,-3.8034749999999997,0.6000000000000001,0.1558676678687334,0.17203939147293568,0.6380934551358223,0.669651460647583,1.7924706637859344,1.8052473336458206,14.0,14.0,47.8,45.65,4.5,90.0,0.0,986.5,2.3,217.0,129.0,162.0,43.0
2020-11-18 07:00:00,0.591606,0.8,2.042708,0.7000000000000001,0.21788927628880456,0.22287661121005103,0.9137941769191197,0.8482676432246253,2.70587306363242,2.5463028975895474,14.0,14.904761904761905,47.80952380952381,45.333333333333336,4.7,87.0,0.0,986.3,1.9,201.0,617.0,856.0,148.0
2020-11-18 08:00:00,1.769523,1.2,4.247453,1.4,0.24768787026405334,0.28244274854660034,0.8085591077804566,0.839063934981823,2.1490621328353883,2.484760671854019,14.0,15.0,47.35,45.2,4.8,85.0,0.0,985.9,2.2,203.0,1457.0,1692.0,341.0
2020-11-18 09:00:00,3.699022,2.1,6.028383,2.7,0.2864469438791275,0.3724053785914466,0.9349287010374523,1.0303356761024112,2.672224725995745,2.9222326959882463,14.0,15.0,48.04761904761905,45.714285714285715,4.6,88.0,0.0,986.1,1.0,212.0,1539.0,1519.0,477.0
2020-11-18 10:00:00,,3.0,,4.0,0.49528679847717283,0.4798717051744461,1.8683546960353852,1.377307552099228,6.7269211769104,3.527144801616669,14.0,14.8,49.55,47.65,4.3,91.0,0.2,985.4,1.0,183.0,1234.0,1409.0,347.0
2020-11-18 11:00:00,,4.1,,5.5,0.8490028409730821,0.8051270558720544,2.796838022413708,2.0765178203582764,8.36335393360683,5.176662127176921,14.0,15.0,50.80952380952381,48.0,4.2,92.0,0.3,984.4,1.9,147.0,1273.0,1400.0,350.0
2020-11-18 12:00:00,,4.7,,6.6,0.6944207742810249,0.4677398458123207,2.3059529423713685,1.2040516495704652,6.524933171272278,3.1814884901046754,14.0,14.55,50.25,47.45,3.9,90.0,0.8,983.4,1.5,129.0,1300.0,1418.0,431.0
2020-11-18 13:00:00,,5.8,,8.1,0.45418720727875117,0.35642880485171363,1.7532860069047838,1.0498217401050387,5.014858279909406,2.195998958178929,14.0,13.333333333333334,49.666666666666664,47.19047619047619,3.4,89.0,0.9,982.4,1.5,67.0,1382.0,1511.0,515.0
2020-11-18 14:00:00,,4.4,,5.8,0.44028139039874076,0.38721324428915976,1.7238250941038131,1.094664242863655,4.844245666265488,1.9036699384450912,13.05,12.65,50.0,48.0,3.1,92.0,1.3,981.4,1.3,93.0,1440.0,1649.0,539.0
2020-11-18 15:00:00,,2.9,,3.0,0.4916990598042806,0.31172895076729,1.4012832868666876,0.7594386012781233,3.164043108622233,1.2213682589076815,13.0,12.0,50.04761904761905,48.095238095238095,2.4,92.0,1.2,980.6,0.8,123.0,1636.0,1815.0,582.0
2020-11-18 16:00:00,,2.6,,2.7,0.6277017876505852,0.3662245601415634,1.4673587411642075,0.6656580924987793,2.7216448366641997,1.373297418653965,12.25,12.0,50.0,48.4,1.8,93.0,1.4,979.8,0.5,167.0,1830.0,2094.0,647.0
2020-11-18 17:00:00,,1.9,,2.0,1.2466236494836354,1.1828603347142537,2.0189632574717202,1.5321028317723955,3.447559799466814,1.869067790962401,12.0,11.523809523809524,50.0,48.42857142857143,1.3,94.0,1.3,979.1,0.6,204.0,1640.0,1675.0,708.0
2020-11-18 18:00:00,,3.1,,3.1,3.799741780757904,2.0851379573345183,5.650311732292176,2.7978019535541536,6.866135966777802,3.6052493810653687,11.8,11.0,49.95,49.1,0.6,94.0,1.3,978.1,0.2,6.0,1300.0,1228.0,545.0
2020-11-18 19:00:00,,5.8,,5.8,6.005315826052711,2.871246780667986,9.356851555052257,3.8021386691502164,11.048181465693883,4.107770885740008,11.0,11.0,49.95238095238095,48.904761904761905,0.5,95.0,1.0,977.0,0.5,227.0,1069.0,1010.0,484.0
2020-11-18 20:00:00,,8.4,,8.9,7.402258825302124,3.4218073070049284,12.172547197341919,4.675065791606903,14.772424221038818,5.519756925106049,11.0,10.95,50.0,49.05,0.4,96.0,1.2,975.9,0.4,197.0,866.0,852.0,376.0
2020-11-18 21:00:00,,11.4,,11.8,8.957886491503034,3.3216227009182884,14.6962768917992,4.541173900876727,16.772569883437384,5.561922754560198,10.0,11.0,50.04761904761905,49.0,0.3,96.0,0.9,975.4,0.8,237.0,678.0,648.0,335.0
2020-11-18 22:00:00,10.575733,13.3,11.004839,13.7,7.6994160324335095,1.241614777687937,12.49723141491413,1.7888779412955045,14.637349957227707,2.3456640457734466,10.0,10.95,50.1,49.5,0.3,97.0,1.2,974.6,0.4,230.0,561.0,640.0,285.0
2020-11-18 23:00:00,10.247828,10.8,10.37038,11.0,0.06113711709067935,0.05896921526818048,0.35359389583269757,0.3224169430988176,1.7699883055119288,1.321347998721259,10.619047619047619,10.904761904761905,51.23809523809524,48.904761904761905,0.8,97.0,1.5,974.1,3.4,9.0,445.0,501.0,183.0
2020-11-19 00:00:00,2.326226,5.1,2.5144859999999998,5.0,0.11059458795934915,0.12373055517673492,0.7604351699352264,0.7339475214481354,2.574313497543335,2.115121677517891,10.2,9.95,50.0,48.75,0.5,96.0,1.7,973.9,2.8,9.0,235.0,202.0,139.0
